timestamp,3dvha,vla1,vla2,unix_time_us,doa_brg,doa_brg_unc,3dvha_brg,vla1_brg,vla2_brg,3dvha_brg_unc,vla1_brg_unc,vla2_brg_unc,snr_p_db_3dvha,snr_p_db_vla1,snr_p_db_vla2,sigma_t_3dvha,sigma_t_vla1,sigma_t_vla2,sigma_tdoa_s_3dvha,sigma_tdoa_s_vla1,sigma_tdoa_s_vla2,p_noise_3dvha,p_noise_vla1,p_noise_vla2,p_signal_3dvha,p_signal_vla1,p_signal_vla2,var_tdoa
2023-12-01T21:22:12.009605,-0.439223,0.0,0.337339,1701465732009605,350.60210576044216,0.024721250802716623,350.60210576044216,350.60210576044216,350.60210576044216,0.024721250802716623,0.024721250802716623,0.024721250802716623,12.73584202620138,14.412286029318322,13.07234566962489,0.0017045631658635643,0.001405370714421467,0.0016397888057300511,0.002410616347085872,0.0019874943244968047,0.0023190115684910187,3.752954778027217e+32,3.63121130743872e+31,1.2572644005104883e+31,7.046241662496729e+33,1.0029519452771322e+33,2.5507105921012773e+32,5.046339839179939e-6
2023-12-01T21:22:21.172949,-0.426028,0.0,0.345197,1701465741172949,350.6103851138603,0.01985093221447979,350.6103851138603,350.6103851138603,350.6103851138603,0.01985093221447979,0.01985093221447979,0.01985093221447979,13.682063186706886,15.742217822911947,16.992962191827257,0.0015286288135172921,0.0012058528374550767,0.0010441360515863597,0.0021618075999104472,0.001705333436955049,0.0014766313651161237,3.938100617138073e+32,3.534607846945243e+31,6.886405643998795e+30,9.193759242983992e+33,1.326059525512178e+33,3.445790112146934e+32,3.2540048062240647e-6
2023-12-01T21:22:30.770931,-0.426359,0.0,0.341889,1701465750770931,350.6579989996264,0.024186509152000223,350.6579989996264,350.6579989996264,350.6579989996264,0.024186509152000223,0.024186509152000223,0.024186509152000223,10.659406544620325,16.213347272053348,16.37616181700839,0.002164885210569505,0.0011421886419740212,0.0011209780531780008,0.0030616100257683278,0.0016152986682681683,0.0015853023659269173,6.4365177748830696e+32,2.7494865307960025e+31,7.895130317641271e+30,7.491894057083648e+33,1.1497047448465311e+33,3.42748438266662e+32,4.83194310966918e-6
2023-12-01T21:22:39.934600,-0.409655,0.0,0.36236,1701465759934600,350.5066888122179,0.027683604030000045,350.5066888122179,350.5066888122179,350.5066888122179,0.027683604030000045,0.027683604030000045,0.027683604030000045,10.776504412246853,13.994745775421025,12.973789677949172,0.0021358953988131085,0.0014745785496028696,0.0016585009204805002,0.003020612240811789,0.002085368983632826,0.0023454744949517855,9.74141965563605e+32,6.9653728821312155e+31,2.035259139785956e+31,1.1648572154563265e+34,1.7475070975137719e+33,4.0364416752854314e+32,6.324704237903051e-6
2023-12-01T21:22:49.730486,-0.444706,0.0,0.306008,1701465769730486,351.02988114601396,0.014032528071086599,351.02988114601396,351.02988114601396,351.02988114601396,0.014032528071086599,0.014032528071086599,0.014032528071086599,17.12276145781282,18.657225356915102,19.282390016609913,0.0010286488097458661,0.0008620727810102156,0.0008022056195798669,0.0014547290976615456,0.001219155018657338,0.0011344900670217594,2.0459549235177024e+32,2.0923418678515793e+31,4.4297581943464087e+30,1.054805065848077e+34,1.5358725591268846e+33,3.755078512795724e+32,1.6298811397571949e-6
2023-12-01T21:22:58.984078,-0.431314,0.0,0.333474,1701465778984078,350.7388722309188,0.02070108706218303,350.7388722309188,350.7388722309188,350.7388722309188,0.02070108706218303,0.02070108706218303,0.02070108706218303,13.153555077320991,17.443657664057287,15.088980072787049,0.0016245289193532347,0.0009913392867238477,0.0013000384498174497,0.0022974308302166524,0.001401965464198136,0.0018385320073383317,4.141815081507691e+32,2.373110145742344e+31,9.442600072084969e+30,8.561428082780944e+33,1.3172968777809818e+33,3.0478220269713334e+32,3.5412985081472617e-6
2023-12-01T21:23:08.233441,-0.43709,0.0,0.321158,1701465788233441,350.8716320763744,0.01923703787046315,350.8716320763744,350.8716320763744,350.8716320763744,0.01923703787046315,0.01923703787046315,0.01923703787046315,16.1254393407591,17.81435772281401,13.644541052628744,0.0011538071708612574,0.0009499206191447315,0.0015352466137997765,0.0016317297493953214,0.0013433906227723268,0.0021711665828230134,3.021469521062484e+32,2.0168036479764193e+31,1.304766022924748e+31,1.2381183257291785e+34,1.2192686028117825e+33,3.019859544255613e+32,3.0604015569272322e-6
2023-12-01T21:23:17.809377,-0.434206,0.0,0.315531,1701465797809377,350.9862481585041,0.02179989185901066,350.9862481585041,350.9862481585041,350.9862481585041,0.02179989185901066,0.02179989185901066,0.02179989185901066,12.998592992450748,15.923119487753164,14.890099902031718,0.001653771682217298,0.0011809981747405753,0.0013301487347716105,0.002338786342060271,0.001670183635855992,0.0018811143806874246,4.172030977546533e+32,2.923544221517792e+31,8.169774274792755e+30,8.32159975550033e+33,1.1434616830106068e+33,2.5189529035748098e+32,3.932675414839278e-6
2023-12-01T21:23:26.864948,-0.395538,0.0,0.379594,1701465806864948,350.3797848791197,0.025383550824748448,350.3797848791197,350.3797848791197,350.3797848791197,0.025383550824748448,0.025383550824748448,0.025383550824748448,12.25811202114021,13.521936049329778,13.746483925519566,0.0018009414746044134,0.001557070936020995,0.0015173333537594356,0.0025469158584257626,0.002202030835297861,0.0021458334075276472,7.065450796930468e+32,7.7021123228222595e+31,1.6933928937684404e+31,1.1883683549772336e+34,1.7330195131993128e+33,4.012417588659297e+32,5.313440400788315e-6
2023-12-01T21:23:36.182123,-0.418416,0.0,0.355425,1701465816182123,350.5276023138417,0.022249633973260158,350.5276023138417,350.5276023138417,350.5276023138417,0.022249633973260158,0.022249633973260158,0.022249633973260158,12.890780373836899,15.478162080680741,14.863917190633732,0.0016744268602276783,0.001243074325905934,0.0013341643791915307,0.0023679971749357817,0.0017579725707339649,0.0018867933594877435,6.3679020238519525e+32,6.502849404090732e+31,1.4883674361451012e+31,1.2390088547591025e+34,2.2957252165901818e+33,4.5614390755937046e+32,4.08595578712129e-6
2023-12-01T21:23:46.315371,-0.419527,0.0,0.327854,1701465826315371,350.940448531935,0.02110588543263302,350.940448531935,350.940448531935,350.940448531935,0.02110588543263302,0.02110588543263302,0.02110588543263302,15.633402925877192,14.993542603461545,13.733175472172094,0.0012210545169056958,0.0013144015743642074,0.0015196599822284622,0.001726831858204963,0.0018588445328704105,0.002149123757063148,3.0412305642803304e+32,4.797086321263408e+31,1.4124781471958523e+31,1.1127295951134943e+34,1.5147180260257187e+33,3.336562655790641e+32,3.6853280623556793e-6
2023-12-01T21:23:56.825938,-0.428528,0.0,0.330437,1701465836825938,350.81278107511866,0.01773087330018712,350.81278107511866,350.81278107511866,350.81278107511866,0.01773087330018712,0.01773087330018712,0.01773087330018712,15.394143314096688,15.469487562456731,18.475832761214942,0.0012551569497099466,0.0012443163929380153,0.0008802652602630781,0.0017750599811866515,0.0017597291187761107,0.0012448830695499275,3.68973599448864e+32,5.736876070196745e+31,6.211304405411329e+30,1.2776433073142654e+34,2.0212695079821114e+33,4.372865201345308e+32,2.5990727883769837e-6
2023-12-01T21:24:06.389428,-0.424041,0.0,0.33074,1701465846389428,350.85199334791366,0.016929880273617644,350.85199334791366,350.85199334791366,350.85199334791366,0.016929880273617644,0.016929880273617644,0.016929880273617644,16.93422147862623,15.882309529862146,17.188926406592387,0.001051221239039387,0.00118656005602083,0.0010208428244678175,0.0014866513333041504,0.0016780493237948373,0.0014436897674136443,2.9388691159432164e+32,5.9757853757838e+31,6.715311038580895e+30,1.450782782458594e+34,2.3153995476302555e+33,3.5152706951535215e+32,2.3700739548127274e-6
2023-12-01T21:25:22.044304,-0.408392,0.0,0.323347,1701465922044304,351.1184570712464,0.011473746945433062,351.1184570712464,351.1184570712464,351.1184570712464,0.011473746945433062,0.011473746945433062,0.011473746945433062,17.39200499492562,25.641536991346165,20.448740720314614,0.0009972520805487685,0.0003857699113354704,0.000701403881304548,0.0014103274174168548,0.0005455610405660886,0.0009919348816420203,1.0908823444072696e+32,4.954327108892803e+30,2.4424876583074225e+30,5.983818503577675e+33,1.8160942215121132e+33,2.708360367516273e+32,1.0901983609064726e-6
2023-12-01T21:25:33.003910,-0.414704,0.0,0.306021,1701465933003910,351.3227199841387,0.02871720861914315,351.3227199841387,351.3227199841387,351.3227199841387,0.02871720861914315,0.02871720861914315,0.02871720861914315,11.269957600611418,16.83744181689694,10.332369832929807,0.0020179356865443077,0.0010629996216465398,0.002247950320547489,0.002853792015907623,0.0015033084817300054,0.0031790818308592055,2.613859775590837e+32,2.400194109552588e+31,1.994818674917542e+31,3.501692818995829e+33,1.1587521348270511e+33,2.1534778474900092e+32,6.836875516199528e-6
2023-12-01T21:25:42.080572,-0.406068,0.0,0.326523,1701465942080572,351.0924025036299,0.01578290891361385,351.0924025036299,351.0924025036299,351.0924025036299,0.01578290891361385,0.01578290891361385,0.01578290891361385,14.865702588015182,17.768056620387732,21.31978583655991,0.0013338901679256895,0.0009549977970461703,0.0006344770373467133,0.0018864055661966354,0.0013505708366191227,0.0008972860312300228,2.6737346744448298e+32,3.418295807485506e+31,4.347265892191241e+30,8.19763480419276e+33,2.0446327101917277e+33,5.89107819613855e+32,2.062563255581417e-6
2023-12-01T21:25:51.560072,-0.395879,0.0,0.322677,1701465951560072,351.25095600152446,0.014689955234874022,351.25095600152446,351.25095600152446,351.25095600152446,0.014689955234874022,0.014689955234874022,0.014689955234874022,15.773189302792247,19.760856483671347,19.157265745305608,0.0012015607565171217,0.000759210798556891,0.000813845400766187,0.0016992635178817899,0.0010736862080192632,0.0011509512034385088,1.8828704519993713e+32,2.100666710854418e+31,6.195701977392628e+30,7.114417873127044e+33,1.988120949402935e+33,5.1029004256236924e+32,1.7883290830637772e-6
2023-12-01T21:26:01.152527,-0.390198,0.0,0.327994,1701465961152527,351.22483716920084,0.020262857396218473,351.22483716920084,351.22483716920084,351.22483716920084,0.020262857396218473,0.020262857396218473,0.020262857396218473,13.992254765093481,18.737512973842747,13.9479041160001,0.001475001501921289,0.00085414096650473,0.0014825522046758202,0.0020859671285377718,0.0012079377390094527,0.0020966454347786777,2.579263897630141e+32,2.1293551931333926e+31,1.6197359197913797e+31,6.467273920228953e+33,1.5922065588217161e+33,4.020079345364579e+32,3.4020981739472184e-6
2023-12-01T21:26:11.766945,-0.394963,0.0,0.28734,1701465971766945,351.8017836401089,0.0163088443096825,351.8017836401089,351.8017836401089,351.8017836401089,0.0163088443096825,0.0163088443096825,0.0163088443096825,15.31595734168783,20.632391480443765,16.433314156793134,0.0012665062395063903,0.0006867293780582432,0.0011136263359747063,0.0017911103007400848,0.0009711820001300082,0.0015749054677512868,1.5160237433320855e+32,1.2504351202084024e+31,7.501129813806505e+30,5.1558673731207374e+33,1.4464396258776186e+33,3.299575703937711e+32,2.2105326063822196e-6
2023-12-01T21:26:21.484216,-0.396306,0.0,0.285447,1701465981484216,351.8176956719147,0.024036067295799882,351.8176956719147,351.8176956719147,351.8176956719147,0.024036067295799882,0.024036067295799882,0.024036067295799882,12.461658154625548,19.38662558161971,11.952716676611395,0.0017592286658998824,0.0007926362344246841,0.0018653888089187947,0.00248792503863114,0.0011209569127517281,0.0026380581526719536,1.8869859534378415e+32,1.411189588431549e+31,1.9821045167162417e+31,3.326093724068028e+33,1.225315484506989e+33,3.1074075660218286e+32,4.801888738324202e-6
2023-12-01T21:26:30.981438,-0.380426,0.0,0.278976,1701465990981438,352.0716185728669,0.017832569976984677,352.0716185728669,352.0716185728669,352.0716185728669,0.017832569976984677,0.017832569976984677,0.017832569976984677,13.972035345666821,18.563588013717915,17.263096828317067,0.00147843907880606,0.0008714165425290155,0.0010121627713910062,0.002090828596389915,0.0012323690929208048,0.0014314143186302997,1.975978068897077e+32,1.7723703715505438e+31,4.911865338889302e+30,4.931575140327248e+33,1.2732488211611962e+33,2.615508493878197e+32,2.646414917416038e-6
2023-12-01T21:26:40.294784,-0.397946,0.0,0.266689,1701466000294784,352.089049514244,0.017937526863088346,352.089049514244,352.089049514244,352.089049514244,0.017937526863088346,0.017937526863088346,0.017937526863088346,13.438914553029932,19.736962449586667,17.518405323829526,0.0015720250896637871,0.0007613021886012051,0.0009828447781430297,0.0022231792021933086,0.0010766438801841443,0.0013899524149574485,1.6069450196524552e+32,1.3728469858969987e+31,5.267539048600321e+30,3.5472555206544736e+33,1.2921662082482902e+33,2.9747350879532317e+32,2.677885175216296e-6
2023-12-01T21:28:25.410277,-0.324298,0.0,0.275124,1701466105410277,352.67713127258634,0.018797907177894813,352.67713127258634,352.67713127258634,352.67713127258634,0.018797907177894813,0.018797907177894813,0.018797907177894813,14.778652848786686,19.006494889756375,14.52942952099599,0.0013473255895520174,0.0008280955604008556,0.0013865442199414559,0.001905406121676789,0.0011711039724598387,0.0019608696406712305,1.7960395228394252e+32,1.361237634168158e+31,6.104124822787554e+30,5.397357365862092e+33,1.082887739184904e+33,1.7320736625957788e+32,2.9490222501802394e-6
2023-12-01T21:28:44.915746,-0.301508,0.0,0.308946,1701466124915746,352.3815912937941,0.017545771347980552,352.3815912937941,352.3815912937941,352.3815912937941,0.017545771347980552,0.017545771347980552,0.017545771347980552,16.219586224852794,18.225364669873933,15.000080485739698,0.0011413685184564614,0.0009060182948565266,0.001313412594559603,0.001614138838466814,0.0012813033603442459,0.001857445904217826,2.578356470860098e+32,2.3425736325194318e+31,1.0212372742892115e+31,1.0796962253495342e+34,1.5567888686520107e+33,3.2294956683753023e+32,2.5657625927240094e-6
2023-12-01T21:28:53.713253,-0.321762,0.0,0.302336,1701466133713253,352.28550384883505,0.018156551293521124,352.28550384883505,352.28550384883505,352.28550384883505,0.018156551293521124,0.018156551293521124,0.018156551293521124,14.988359028891358,18.818447943005353,15.131604140299473,0.0013151862184580415,0.0008462190611833522,0.0012936744286527683,0.0018599541871895464,0.0011967344730641246,0.00182953192229601,3.456574276813618e+32,2.3231005910038035e+31,1.2039298663107485e+31,1.0901387983233797e+34,1.7697536210404036e+33,3.924294595839931e+32,2.746263344054709e-6
2023-12-01T21:29:03.291947,-0.311763,0.0,0.320925,1701466143291947,352.0983281896923,0.01787722780978446,352.0983281896923,352.0983281896923,352.0983281896923,0.01787722780978446,0.01787722780978446,0.01787722780978446,14.545660897350645,16.503928363277172,18.05072272589045,0.0013839555955182338,0.001104609521997703,0.0009244194285765469,0.0019572087729040196,0.0015621537671356134,0.0013073264932141394,4.417797835556878e+32,4.075992674434633e+31,7.490029637176645e+30,1.2582644536256403e+34,1.8223266697917395e+33,4.78140805390895e+32,2.660031044256009e-6
2023-12-01T21:29:12.335824,-0.309374,0.0,0.312312,1701466152335824,352.25346747989096,0.025305269034373044,352.25346747989096,352.25346747989096,352.25346747989096,0.025305269034373044,0.025305269034373044,0.025305269034373044,15.475321567301318,17.67868390198695,9.946059168386048,0.001243480910242618,0.0009648748928078109,0.0023501860406551487,0.0017585475678171516,0.0013645391594020926,0.0033236649727944375,3.48962864946631e+32,3.3031377171844824e+31,3.4450961967281216e+31,1.2311511369485883e+34,1.9355084479701577e+33,3.402571577896789e+32,5.333735172399346e-6
2023-12-01T21:29:21.628621,-0.301662,0.0,0.311895,1701466161628621,352.33496205158605,0.014937279980676437,352.33496205158605,352.33496205158605,352.33496205158605,0.014937279980676437,0.014937279980676437,0.014937279980676437,18.265981875128862,17.628878364079696,17.223698361635698,0.0009017914368035532,0.0009704234500017419,0.0010167642849552281,0.0012753256803595047,0.0013723860042373526,0.001437921841520266,2.115938510323889e+32,3.5440916245455386e+31,6.681786087362686e+30,1.4193883305088531e+34,2.0530180963392856e+33,3.525838405593083e+32,1.8591727193106777e-6
2023-12-01T21:29:31.413371,-0.301932,0.0,0.289738,1701466171413371,352.67129641618425,0.017513049456222108,352.67129641618425,352.67129641618425,352.67129641618425,0.017513049456222108,0.017513049456222108,0.017513049456222108,19.713966706392675,20.005315994285887,13.03539628494643,0.0007633203934338028,0.0007381411227404464,0.0016467792516923125,0.0010794980528300508,0.0010438891867248427,0.002328897551977885,1.5622887698540031e+32,1.8789118846403731e+31,1.7811011039189798e+31,1.4627091616346796e+34,1.8812131803851998e+33,3.582846493739803e+32,2.5595948292778363e-6
