global_sample,global_start,global_end,orig_rms_db,filt_rms_db,rms_diff_db
15602168,15584168,15616168,137.68219358759936,133.5809799640536,4.10121362354576
15626811,15608811,15640811,134.4676998594463,122.78233755582492,11.685362303621375
15649459,15631459,15663459,135.31097363291602,123.26652411964004,12.044449513275978
15673005,15655005,15687005,135.10836354046123,122.73373125100007,12.374632289461161
15696684,15678684,15710684,134.6362325067576,122.56237203891885,12.073860467838756
15721138,15703138,15735138,133.03976478420537,122.76276879350304,10.276995990702332
15744535,15726535,15758535,133.2488590483448,122.64953446737891,10.599324580965884
15768501,15750501,15782501,135.6311872460839,132.2063353800337,3.4248518660502043
15792435,15774435,15806435,136.45618836924731,133.9410997737151,2.5150885955322053
15816430,15798430,15830430,133.10132329208233,121.25220821042501,11.849115081657317
15840469,15822469,15854469,133.15665001118543,121.3323378055997,11.824312205585727
15864875,15846875,15878875,132.45662168225866,119.94047799648853,12.516143685770132
15888891,15870891,15902891,131.6286710260288,119.11485309768558,12.513817928343215
15912858,15894858,15926858,131.41646347511352,118.51577930623935,12.900684168874164
15936692,15918692,15950692,131.884640211142,121.39791029572476,10.486729915417243
15960429,15942429,15974429,132.07241547718078,122.14791288700579,9.924502590174995
15984425,15966425,15998425,133.1126946729017,127.33802949463067,5.774665178271036
16007972,15989972,16021972,132.56449327256814,122.61899821310031,9.94549505946783
16032988,16014988,16046988,131.37459013075795,123.74104560285244,7.633544527905514
16057063,16039063,16071063,131.0159177497541,122.38965145957879,8.626266290175309
16080051,16062051,16094051,131.56585852251214,121.31648320190658,10.249375320605566
16103948,16085948,16117948,131.73626068157793,119.67200221199981,12.064258469578121
16127808,16109808,16141808,132.14317400844592,121.00915157004707,11.134022438398858
16151149,16133149,16165149,132.97805459152846,121.78065276638996,11.197401825138499
16176285,16158285,16190285,132.6337859895633,127.17312198442924,5.460664005134063
16199532,16181532,16213532,132.5314505748241,122.9942515329919,9.53719904183221
16224469,16206469,16238469,131.70671305585466,120.72597891544106,10.980734140413603
16248232,16230232,16262232,131.45096777846754,120.21359751696903,11.237370261498512
16271984,16253984,16285984,131.64667778348306,122.59333556489997,9.053342218583083
16295850,16277850,16309850,131.50311180251376,120.7618962753722,10.741215527141563
